ID {2},Title {2},Description {2},StatsID {2},Count {3},Type {1},sortID {2},Disp {1},HideGoal {1},Unlock {1},Title_replace_ms {1},Title_replace_id {2},Desc_replace_ms {1},Desc_replace_id {2}
462,565,1550,553,1,1,10600,1,0,0,0,0,0,0
463,566,1551,553,100,1,10610,1,0,0,0,0,0,0
464,567,1552,554,1,1,10700,1,0,0,0,0,0,0
465,568,1553,554,250,1,10710,1,0,0,0,0,0,0
466,569,1554,646,500,1,10720,1,0,0,0,0,0,0
467,570,1555,647,1000,1,10730,1,0,0,0,0,0,0
468,571,1556,555,1,1,10800,1,2,0,0,0,0,0
469,572,1557,556,1,1,10900,1,2,0,0,0,0,0
470,573,1558,558,1,1,11000,1,0,0,0,0,0,0
471,574,1559,558,100,1,11010,1,0,0,0,0,0,0
472,575,1560,558,1000,1,11020,1,0,0,0,0,0,0
473,576,1561,558,2000,1,11030,1,0,0,0,0,0,0
474,577,1562,648,1,1,11100,1,0,0,0,0,0,0
475,578,1563,648,3,1,11110,1,0,0,0,0,0,0
476,579,1564,648,10,1,11120,1,0,0,0,0,0,0
477,580,1565,648,50,1,11130,1,0,0,0,0,0,0
478,581,1566,649,1,1,11200,1,0,0,0,0,0,0
479,582,1567,649,100,1,11210,1,0,0,0,0,0,0
480,583,1568,797,10,1,11300,1,0,0,0,0,0,0
481,584,1569,797,20,1,11310,1,0,0,0,0,0,0
482,585,1570,797,30,1,11320,1,0,0,0,0,0,0
483,586,1571,797,40,1,11330,1,0,0,0,0,0,0
484,587,1572,797,50,1,11340,1,0,0,0,0,0,0
485,588,1573,797,60,1,11350,1,0,0,0,0,0,0
486,589,1574,651,4,1,11400,1,0,0,0,0,0,0
487,590,1575,651,8,1,11410,1,0,0,0,0,0,0
488,591,1576,651,16,1,11420,1,1,0,0,0,0,0
489,592,1577,652,8,1,11500,1,0,0,0,0,0,0
490,593,1578,652,16,1,11510,1,0,0,0,0,0,0
491,594,1579,652,32,1,11520,1,1,0,0,0,0,0
492,595,1580,237,1,1,11600,1,0,0,0,0,0,0
493,596,1581,238,1,1,11601,1,0,0,0,0,0,0
494,597,1582,239,1,1,11602,1,0,0,0,0,0,0
495,598,1583,240,1,1,11603,1,0,0,0,0,0,0
496,599,1584,241,1,1,11604,1,0,0,0,0,0,0
497,600,1585,242,1,1,11605,1,0,0,0,0,0,0
498,601,1586,243,1,1,11606,1,0,0,0,0,0,0
499,602,1587,244,1,1,11607,1,0,0,0,0,0,0
500,603,1588,245,1,1,11608,1,0,0,0,0,0,0
501,604,1589,246,1,1,11609,1,0,0,0,0,0,0
502,605,1590,247,1,1,11610,1,0,0,0,0,0,0
503,606,1591,248,1,1,11611,1,0,0,0,0,0,0
504,607,1592,249,1,1,11612,1,0,0,0,0,0,0
505,608,1593,250,1,1,11613,1,0,0,0,0,0,0
506,609,1594,251,1,1,11614,1,0,0,0,0,0,0
507,610,1595,252,1,1,11615,1,0,0,0,0,0,0
508,614,1599,653,1,1,11800,0,2,0,0,0,0,0
509,615,1600,654,1,1,11900,1,2,0,0,0,0,0
510,616,1601,655,1,1,12000,1,2,0,0,0,0,0
511,617,1602,656,1,1,12100,0,2,0,0,0,0,0
512,618,1603,657,1,1,12200,1,2,0,0,0,0,0
513,619,1604,658,100,1,12210,1,0,0,0,0,0,0
514,620,1605,555,100,1,12300,1,0,0,0,0,0,0
515,621,1606,659,1,1,12400,1,0,0,0,0,0,0
516,622,1607,659,10,1,12410,1,0,0,0,0,0,0
517,623,1608,659,500,1,12420,1,0,0,0,0,0,0
518,624,1609,659,1000,1,12430,1,0,0,0,0,0,0
519,630,1615,258,0,1,12700,1,2,0,0,0,0,0
520,631,1616,259,0,1,12710,1,2,0,0,0,0,0
521,632,1617,260,0,1,12720,1,2,0,0,0,0,0
522,633,1618,261,0,1,12730,1,2,0,0,0,0,0
523,634,1619,262,0,1,12740,1,2,0,0,0,0,0
524,635,1620,263,0,1,12750,1,2,0,0,0,0,0
525,636,1621,264,0,1,12760,1,2,0,0,0,0,0
526,637,1622,265,0,1,12770,1,2,0,0,0,0,0
527,638,1623,661,30,1,12800,1,0,0,0,0,0,0
528,639,1624,661,100,1,12810,1,0,0,0,0,0,0
529,640,1625,512,10,1,12900,0,0,0,0,0,4,1
530,641,1626,512,30,1,12910,0,0,0,0,0,4,1
531,642,1627,512,100,1,12920,0,0,0,0,0,4,1
532,643,1628,513,10,1,13000,1,0,0,0,0,4,8
533,644,1629,513,30,1,13010,1,0,0,0,0,4,8
534,645,1630,513,100,1,13020,1,0,0,0,0,4,8
535,646,1631,514,10,1,13100,1,0,0,0,0,4,9
536,647,1632,514,30,1,13110,1,0,0,0,0,4,9
537,648,1633,514,100,1,13120,1,0,0,0,0,4,9
538,649,1634,515,10,1,13200,1,0,0,0,0,4,10
539,650,1635,515,30,1,13210,1,0,0,0,0,4,10
540,651,1636,515,100,1,13220,1,0,0,0,0,4,10
541,652,1637,516,10,1,13300,1,0,0,0,0,4,11
542,653,1638,516,30,1,13310,1,0,0,0,0,4,11
543,654,1639,516,100,1,13320,1,0,0,0,0,4,11
544,655,1640,517,10,1,13400,1,0,0,0,0,4,12
545,656,1641,517,30,1,13410,1,0,0,0,0,4,12
546,657,1642,517,100,1,13420,1,0,0,0,0,4,12
547,658,1643,518,10,1,13500,1,0,0,0,0,4,13
548,659,1644,518,30,1,13510,1,0,0,0,0,4,13
549,660,1645,518,100,1,13520,1,0,0,0,0,4,13
550,661,1646,519,10,1,13600,1,0,0,0,0,4,15
551,662,1647,519,30,1,13610,1,0,0,0,0,4,15
552,663,1648,519,100,1,13620,1,0,0,0,0,4,15
553,664,1649,520,10,1,13700,1,0,0,0,0,4,16
554,665,1650,520,30,1,13710,1,0,0,0,0,4,16
555,666,1651,520,100,1,13720,1,0,0,0,0,4,16
556,667,1652,521,10,1,13800,1,0,0,0,0,4,17
557,668,1653,521,30,1,13810,1,0,0,0,0,4,17
558,669,1654,521,100,1,13820,1,0,0,0,0,4,17
559,670,1655,522,10,1,13900,1,0,0,0,0,4,18
560,671,1656,522,30,1,13910,1,0,0,0,0,4,18
561,672,1657,522,100,1,13920,1,0,0,0,0,4,18
562,673,1658,523,10,1,14000,1,0,0,0,0,4,19
563,674,1659,523,30,1,14010,1,0,0,0,0,4,19
564,675,1660,523,100,1,14020,1,0,0,0,0,4,19
565,676,1661,524,10,1,14100,1,0,0,0,0,4,20
566,677,1662,524,30,1,14110,1,0,0,0,0,4,20
567,678,1663,524,100,1,14120,1,0,0,0,0,4,20
568,679,1664,525,10,1,14200,1,0,0,0,0,4,23
569,680,1665,525,30,1,14210,1,0,0,0,0,4,23
570,681,1666,525,100,1,14220,1,0,0,0,0,4,23
571,682,1667,526,10,1,14300,1,0,0,0,0,4,24
572,683,1668,526,30,1,14310,1,0,0,0,0,4,24
573,684,1669,526,100,1,14320,1,0,0,0,0,4,24
574,685,1670,527,10,1,14400,1,0,0,0,0,4,25
575,686,1671,527,30,1,14410,1,0,0,0,0,4,25
576,687,1672,527,100,1,14420,1,0,0,0,0,4,25
577,688,1673,528,10,1,14500,1,0,0,0,0,4,26
578,689,1674,528,30,1,14510,1,0,0,0,0,4,26
579,690,1675,528,100,1,14520,1,0,0,0,0,4,26
580,691,1676,529,10,1,14600,1,0,0,0,0,4,28
581,692,1677,529,30,1,14610,1,0,0,0,0,4,28
582,693,1678,529,100,1,14620,1,0,0,0,0,4,28
583,694,1679,530,10,1,14700,1,0,0,0,0,4,30
584,695,1680,530,30,1,14710,1,0,0,0,0,4,30
585,696,1681,530,100,1,14720,1,0,0,0,0,4,30
586,697,1682,531,10,1,14800,1,0,0,0,0,4,33
587,698,1683,531,30,1,14810,1,0,0,0,0,4,33
588,699,1684,531,100,1,14820,1,0,0,0,0,4,33
589,700,1685,532,10,1,14900,1,0,0,0,0,4,34
590,701,1686,532,30,1,14910,1,0,0,0,0,4,34
591,702,1687,532,100,1,14920,1,0,0,0,0,4,34
592,703,1688,533,10,1,15000,1,0,0,0,0,4,35
593,704,1689,533,30,1,15010,1,0,0,0,0,4,35
594,705,1690,533,100,1,15020,1,0,0,0,0,4,35
595,706,1691,534,10,1,15100,1,0,0,0,0,4,36
596,707,1692,534,30,1,15110,1,0,0,0,0,4,36
597,708,1693,534,100,1,15120,1,0,0,0,0,4,36
598,709,1694,535,10,1,15200,1,0,0,0,0,4,37
599,710,1695,535,30,1,15210,1,0,0,0,0,4,37
600,711,1696,535,100,1,15220,1,0,0,0,0,4,37
601,712,1697,536,10,1,15300,1,0,0,0,0,4,38
602,713,1698,536,30,1,15310,1,0,0,0,0,4,38
603,714,1699,536,100,1,15320,1,0,0,0,0,4,38
604,715,1700,537,10,1,15400,1,0,0,0,0,4,39
605,716,1701,537,30,1,15410,1,0,0,0,0,4,39
606,717,1702,537,100,1,15420,1,0,0,0,0,4,39
607,718,1703,538,10,1,15500,1,0,0,0,0,4,40
608,719,1704,538,30,1,15510,1,0,0,0,0,4,40
609,720,1705,538,100,1,15520,1,0,0,0,0,4,40
610,721,1706,539,10,1,15600,1,0,0,0,0,4,41
611,722,1707,539,30,1,15610,1,0,0,0,0,4,41
612,723,1708,539,100,1,15620,1,0,0,0,0,4,41
613,724,1709,540,10,1,15700,1,0,0,0,0,4,42
614,725,1710,540,30,1,15710,1,0,0,0,0,4,42
615,726,1711,540,100,1,15720,1,0,0,0,0,4,42
616,727,1712,541,10,1,15800,1,0,0,0,0,4,43
617,728,1713,541,30,1,15810,1,0,0,0,0,4,43
618,729,1714,541,100,1,15820,1,0,0,0,0,4,43
619,730,1715,542,10,1,15900,1,0,0,0,0,4,44
620,731,1716,542,30,1,15910,1,0,0,0,0,4,44
621,732,1717,542,100,1,15920,1,0,0,0,0,4,44
622,733,1718,543,10,1,16000,1,0,0,0,0,4,45
623,734,1719,543,30,1,16010,1,0,0,0,0,4,45
624,735,1720,543,100,1,16020,1,0,0,0,0,4,45
625,736,1721,588,10,1,16100,1,0,0,0,0,4,46
626,737,1722,588,30,1,16110,1,0,0,0,0,4,46
627,738,1723,588,100,1,16120,1,0,0,0,0,4,46
628,739,1724,589,10,1,16200,1,0,0,0,0,4,47
629,740,1725,589,30,1,16210,1,0,0,0,0,4,47
630,741,1726,589,100,1,16220,1,0,0,0,0,4,47
631,742,1727,590,10,1,16300,1,0,0,0,0,4,48
632,743,1728,590,30,1,16310,1,0,0,0,0,4,48
633,744,1729,590,100,1,16320,1,0,0,0,0,4,48
634,745,1730,591,10,1,16400,1,0,0,0,0,4,49
635,746,1731,591,30,1,16410,1,0,0,0,0,4,49
636,747,1732,591,100,1,16420,1,0,0,0,0,4,49
637,748,1733,592,10,1,16500,1,0,0,0,0,4,50
638,749,1734,592,30,1,16510,1,0,0,0,0,4,50
639,750,1735,592,100,1,16520,1,0,0,0,0,4,50
640,751,1736,593,10,1,16600,1,0,0,0,0,4,51
641,752,1737,593,30,1,16610,1,0,0,0,0,4,51
642,753,1738,593,100,1,16620,1,0,0,0,0,4,51
643,754,1739,594,10,1,16700,1,0,0,0,0,4,52
644,755,1740,594,30,1,16710,1,0,0,0,0,4,52
645,756,1741,594,100,1,16720,1,0,0,0,0,4,52
646,757,1742,595,10,1,16800,1,0,0,0,0,4,53
647,758,1743,595,30,1,16810,1,0,0,0,0,4,53
648,759,1744,595,100,1,16820,1,0,0,0,0,4,53
649,760,1745,596,10,1,16900,1,0,0,0,0,4,54
650,761,1746,596,30,1,16910,1,0,0,0,0,4,54
651,762,1747,596,100,1,16920,1,0,0,0,0,4,54
652,763,1748,597,10,1,17000,1,0,0,0,0,4,55
653,764,1749,597,30,1,17010,1,0,0,0,0,4,55
654,765,1750,597,100,1,17020,1,0,0,0,0,4,55
655,766,1751,598,10,1,17100,1,0,0,0,0,4,56
656,767,1752,598,30,1,17110,1,0,0,0,0,4,56
657,768,1753,598,100,1,17120,1,0,0,0,0,4,56
658,769,1754,599,10,1,17200,1,0,0,0,0,4,57
659,770,1755,599,30,1,17210,1,0,0,0,0,4,57
660,771,1756,599,100,1,17220,1,0,0,0,0,4,57
661,772,1757,600,10,1,17300,1,0,0,0,0,4,58
662,773,1758,600,30,1,17310,1,0,0,0,0,4,58
663,774,1759,600,100,1,17320,1,0,0,0,0,4,58
664,775,1760,601,10,1,17400,1,0,0,0,0,4,59
665,776,1761,601,30,1,17410,1,0,0,0,0,4,59
666,777,1762,601,100,1,17420,1,0,0,0,0,4,59
667,778,1763,602,10,1,17500,1,0,0,0,0,4,60
668,779,1764,602,30,1,17510,1,0,0,0,0,4,60
669,780,1765,602,100,1,17520,1,0,0,0,0,4,60
670,781,1766,603,10,1,17600,1,0,0,0,0,4,61
671,782,1767,603,30,1,17610,1,0,0,0,0,4,61
672,783,1768,603,100,1,17620,1,0,0,0,0,4,61
673,784,1769,604,10,1,17700,1,0,0,0,0,4,62
674,785,1770,604,30,1,17710,1,0,0,0,0,4,62
675,786,1771,604,100,1,17720,1,0,0,0,0,4,62
676,787,1772,605,10,1,17800,1,0,0,0,0,4,63
677,788,1773,605,30,1,17810,1,0,0,0,0,4,63
678,789,1774,605,100,1,17820,1,0,0,0,0,4,63
679,790,1775,606,10,1,17900,1,0,0,0,0,4,64
680,791,1776,606,30,1,17910,1,0,0,0,0,4,64
681,792,1777,606,100,1,17920,1,0,0,0,0,4,64
682,793,1778,607,10,1,18000,1,0,0,0,0,4,65
683,794,1779,607,30,1,18010,1,0,0,0,0,4,65
684,795,1780,607,100,1,18020,1,0,0,0,0,4,65
685,796,1781,608,10,1,18100,1,0,0,0,0,4,66
686,797,1782,608,30,1,18110,1,0,0,0,0,4,66
687,798,1783,608,100,1,18120,1,0,0,0,0,4,66
688,799,1784,609,10,1,18200,1,0,0,0,0,4,67
689,800,1785,609,30,1,18210,1,0,0,0,0,4,67
690,801,1786,609,100,1,18220,1,0,0,0,0,4,67
691,802,1787,610,10,1,18300,1,0,0,0,0,4,68
692,803,1788,610,30,1,18310,1,0,0,0,0,4,68
693,804,1789,610,100,1,18320,1,0,0,0,0,4,68
694,805,1790,611,10,1,18400,1,0,0,0,0,4,69
695,806,1791,611,30,1,18410,1,0,0,0,0,4,69
696,807,1792,611,100,1,18420,1,0,0,0,0,4,69
697,808,1793,612,10,1,18500,1,0,0,0,0,4,70
698,809,1794,612,30,1,18510,1,0,0,0,0,4,70
699,810,1795,612,100,1,18520,1,0,0,0,0,4,70
700,811,1796,613,10,1,18600,1,0,0,0,0,4,71
701,812,1797,613,30,1,18610,1,0,0,0,0,4,71
702,813,1798,613,100,1,18620,1,0,0,0,0,4,71
703,814,1799,614,10,1,18700,1,0,0,0,0,4,72
704,815,1800,614,30,1,18710,1,0,0,0,0,4,72
705,816,1801,614,100,1,18720,1,0,0,0,0,4,72
706,817,1802,615,10,1,18800,1,0,0,0,0,4,73
707,818,1803,615,30,1,18810,1,0,0,0,0,4,73
708,819,1804,615,100,1,18820,1,0,0,0,0,4,73
709,820,1805,616,10,1,18900,1,0,0,0,0,4,74
710,821,1806,616,30,1,18910,1,0,0,0,0,4,74
711,822,1807,616,100,1,18920,1,0,0,0,0,4,74
712,823,1808,617,10,1,19000,1,0,0,0,0,4,75
713,824,1809,617,30,1,19010,1,0,0,0,0,4,75
714,825,1810,617,100,1,19020,1,0,0,0,0,4,75
715,826,1811,618,10,1,19100,1,0,0,0,0,4,77
716,827,1812,618,30,1,19110,1,0,0,0,0,4,77
717,828,1813,618,100,1,19120,1,0,0,0,0,4,77
718,829,1814,619,10,1,19200,1,0,0,0,0,4,78
719,830,1815,619,30,1,19210,1,0,0,0,0,4,78
720,831,1816,619,100,1,19220,1,0,0,0,0,4,78
721,832,1817,620,10,1,19300,1,0,0,0,0,4,79
722,833,1818,620,30,1,19310,1,0,0,0,0,4,79
723,834,1819,620,100,1,19320,1,0,0,0,0,4,79
724,835,1820,621,10,1,19400,1,0,0,0,0,4,80
725,836,1821,621,30,1,19410,1,0,0,0,0,4,80
726,837,1822,621,100,1,19420,1,0,0,0,0,4,80
727,838,1823,622,10,1,19500,1,0,0,0,0,4,81
728,839,1824,622,30,1,19510,1,0,0,0,0,4,81
729,840,1825,622,100,1,19520,1,0,0,0,0,4,81
730,841,1826,623,10,1,19600,1,0,0,0,0,4,82
731,842,1827,623,30,1,19610,1,0,0,0,0,4,82
732,843,1828,623,100,1,19620,1,0,0,0,0,4,82
733,844,1829,624,10,1,19700,1,0,0,0,0,4,83
734,845,1830,624,30,1,19710,1,0,0,0,0,4,83
735,846,1831,624,100,1,19720,1,0,0,0,0,4,83
736,847,1832,625,10,1,19800,1,0,0,0,0,4,84
737,848,1833,625,30,1,19810,1,0,0,0,0,4,84
738,849,1834,625,100,1,19820,1,0,0,0,0,4,84
739,850,1835,626,10,1,19900,1,0,0,0,0,4,85
740,851,1836,626,30,1,19910,1,0,0,0,0,4,85
741,852,1837,626,100,1,19920,1,0,0,0,0,4,85
742,853,1838,627,10,1,20000,1,0,0,0,0,4,86
743,854,1839,627,30,1,20010,1,0,0,0,0,4,86
744,855,1840,627,100,1,20020,1,0,0,0,0,4,86
745,856,1841,628,10,1,20100,1,0,0,0,0,4,87
746,857,1842,628,30,1,20110,1,0,0,0,0,4,87
747,858,1843,628,100,1,20120,1,0,0,0,0,4,87
748,859,1844,629,10,1,20200,1,0,0,0,0,4,88
749,860,1845,629,30,1,20210,1,0,0,0,0,4,88
750,861,1846,629,100,1,20220,1,0,0,0,0,4,88
751,862,1847,630,10,1,20300,1,0,0,0,0,4,89
752,863,1848,630,30,1,20310,1,0,0,0,0,4,89
753,864,1849,630,100,1,20320,1,0,0,0,0,4,89
754,865,1850,631,10,1,20400,1,0,0,0,0,4,90
755,866,1851,631,30,1,20410,1,0,0,0,0,4,90
756,867,1852,631,100,1,20420,1,0,0,0,0,4,90
757,868,1853,632,10,1,20500,1,0,0,0,0,4,91
758,869,1854,632,30,1,20510,1,0,0,0,0,4,91
759,870,1855,632,100,1,20520,1,0,0,0,0,4,91
760,871,1856,633,10,1,20600,1,0,0,0,0,4,92
761,872,1857,633,30,1,20610,1,0,0,0,0,4,92
762,873,1858,633,100,1,20620,1,0,0,0,0,4,92
763,874,1859,634,10,1,20700,1,0,0,0,0,4,93
764,875,1860,634,30,1,20710,1,0,0,0,0,4,93
765,876,1861,634,100,1,20720,1,0,0,0,0,4,93
766,877,1862,635,10,1,20800,1,0,0,0,0,4,94
767,878,1863,635,30,1,20810,1,0,0,0,0,4,94
768,879,1864,635,100,1,20820,1,0,0,0,0,4,94
769,880,1865,636,10,1,20900,1,0,0,0,0,4,95
770,881,1866,636,30,1,20910,1,0,0,0,0,4,95
771,882,1867,636,100,1,20920,1,0,0,0,0,4,95
772,883,1868,637,10,1,21000,1,0,0,0,0,4,96
773,884,1869,637,30,1,21010,1,0,0,0,0,4,96
774,885,1870,637,100,1,21020,1,0,0,0,0,4,96
775,886,1871,638,10,1,21100,1,0,0,0,0,4,97
776,887,1872,638,30,1,21110,1,0,0,0,0,4,97
777,888,1873,638,100,1,21120,1,0,0,0,0,4,97
778,889,1874,639,10,1,21200,1,0,0,0,0,4,98
779,890,1875,639,30,1,21210,1,0,0,0,0,4,98
780,891,1876,639,100,1,21220,1,0,0,0,0,4,98
781,892,1877,640,10,1,21300,1,0,0,0,0,4,99
782,893,1878,640,30,1,21310,1,0,0,0,0,4,99
783,894,1879,640,100,1,21320,1,0,0,0,0,4,99
784,895,1880,641,10,1,21400,1,0,0,0,0,4,100
785,896,1881,641,30,1,21410,1,0,0,0,0,4,100
786,897,1882,641,100,1,21420,1,0,0,0,0,4,100
787,1907,1910,700,1,0,2120,1,0,0,0,0,0,0
788,1908,1911,700,3,0,2121,1,0,0,0,0,0,0
789,1909,1912,700,5,0,2122,1,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0
